hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
4868,0,24.8,0,350,0,50,0,0,0,439.362,342.009,-0,0,0
4869,0,23.75,0,350,0,50,0,0,0,439.362,340.984,-0,0,0
4870,0,22.69,0,350,0,50,0,0,0,439.362,339.959,-0,0,0
4871,0,21.64,0,350,0,50,0,0,0,439.362,338.934,-0,0,0
4872,0,21.12,0,350,0,50,0,0,0,439.362,338.934,0,0,0
4873,0,20.59,0,350,0,50,0,0,0,439.362,337.908,-0,0,0
4874,0,20.07,0,350,0,50,0,0,0,439.362,336.885,-0,0,0
4875,0,19.86,0,350,0,50,0,0,0,439.362,335.864,-0,0,0
4876,0,19.64,45,350,0,50,0,0.818367,0,277.362,334.845,45,0,0
4877,0,19.43,45,350,0,50,0,0.9051,0,115.362,333.239,45,0,0
4878,328.96,21.62,50,350,12.1388,350,5.81623,2.88404,210.91,0,329.451,32.0449,12.1388,0
4879,572.38,23.81,70,350,55.124,350,14.876,5.35537,387.897,0,23.81,-0,55.124,0
4880,685.89,26.01,70,350,70.0198,350,0,0,475.213,0.0713494,41.5142,0,70,0.0198193
4881,776.6,27.57,100,350,80.6199,350,19.3603,6.97735,537.347,0,28.2373,0.0198193,80.6199,0
4882,812.32,29.13,100,350,83.5285,350,16.4715,5.92975,554.34,0,29.13,-0,83.5285,0
4883,811.96,30.7,100,350,82.1119,350,17.8881,6.43972,545.95,0,30.7,-0,82.1119,0
4884,823.13,31.92,90,350,82.8148,350,7.18523,2.58668,550.033,0,31.92,-0,82.8148,0
4885,850.66,33.14,80,350,86.5605,350,0,0,571.971,23.6176,332.034,0,80,6.56045
4886,833.42,34.36,47,350,86.0178,350,0,0,568.739,164.082,344.729,0,47,39.0178
4887,812.95,33.84,53,350,84.9499,350,0,0,562.498,279.101,345.317,0,53,31.9499
4888,753.58,33.32,79,350,78.0637,350,0,0.00703564,522.111,275.731,343.738,0.936257,78.0637,0
4889,661.34,32.8,50,350,65.4628,350,0,0,448.184,331.397,343.459,0,50,15.4628
4890,515.83,30.27,20,350,45.4277,350,0,0,330.72,422.937,343.822,0,20,25.4277
4891,192.41,27.73,0,350,8.1022,350,0,0,111.781,452.104,343.23,0,3.55271e-15,8.1022
4892,0,25.2,0,350,0,50,0,0,0,452.104,342.235,-0,0,0
4893,0,25.23,0,350,0,50,0,0,0,452.104,341.242,-0,0,0
4894,0,25.27,0,350,0,50,0,0,0,452.104,340.253,-0,0,0
4895,0,25.3,0,350,0,50,0,0,0,452.104,339.267,-0,0,0
4896,0,23.35,0,350,0,50,0,0,0,452.104,339.267,0,0,0
4897,0,21.4,0,350,0,50,0,0,0,452.104,338.272,-0,0,0
4898,0,19.45,0,350,0,50,0,0,0,452.104,337.274,-0,0,0
4899,0,19.44,0,350,0,50,0,0,0,452.104,336.279,-0,0,0
4900,0,19.42,45,350,0,50,0,0.79447,0,290.104,335.288,45,0,0
4901,0,19.41,45,350,0,50,0,0.877534,0,128.104,333.749,45,0,0
4902,320.21,22.2,50,350,11.2172,350,3.19824,1.99111,205.478,1.45519e-14,330.335,35.5846,11.2172,0
4903,569.85,25,70,350,54.8706,350,15.1294,5.4466,386.367,1.45519e-14,25,-0,54.8706,0
4904,709.14,27.8,70,350,72.7864,350,0,0,491.385,10.031,310.054,0,70,2.78638
4905,776.86,29.54,100,350,80.6444,350,16.5692,6.21476,537.424,1.45519e-14,275.276,2.78638,80.6444,0
4906,812.42,31.28,100,350,83.507,350,16.493,5.93747,554.144,1.45519e-14,31.28,-0,83.507,0
4907,811.93,33.02,100,350,82.0574,350,17.9426,6.45933,545.557,1.45519e-14,33.02,-0,82.0574,0
4908,823.05,33.8,90,350,82.7468,350,7.25319,2.61115,549.562,1.45519e-14,33.8,-0,82.7468,0
4909,835.72,34.58,80,350,84.795,350,0,0,561.542,17.262,326.031,0,80,4.795
4910,833.4,35.36,47,350,85.9798,350,0,0,568.455,157.589,344.589,0,47,38.9798
4911,811.74,34.96,53,350,84.8009,350,0,0,561.553,272.073,345.247,0,53,31.8009
4912,766.47,34.56,79,350,79.611,350,0,0,531.111,274.272,343.685,0,79,0.610973
4913,672.58,34.16,50,350,66.8132,350,0,0,456.019,334.799,343.515,0,50,16.8132
4914,515.87,31.71,20,350,45.4966,350,0,0,331.032,426.587,343.871,0,20,25.4966
4915,170.11,29.26,0,350,5.93374,350,0,0,98.9597,447.949,343.169,0,-2.66454e-15,5.93374
4916,0,26.81,0,350,0,50,0,0,0,447.949,342.169,-0,0,0
4917,0,25.53,0,350,0,50,0,0,0,447.949,341.169,-0,0,0
4918,0,24.24,0,350,0,50,0,0,0,447.949,340.168,-0,0,0
4919,0,22.96,0,350,0,50,0,0,0,447.949,339.166,-0,0,0
4920,0,22.33,0,350,0,50,0,0,0,447.949,339.166,0,0,0
4921,0,21.7,0,350,0,50,0,0,0,447.949,338.163,-0,0,0
4922,0,21.07,0,350,0,50,0,0,0,447.949,337.161,-0,0,0
4923,0,21,0,350,0,50,0,0,0,447.949,336.162,-0,0,0
4924,0,20.94,45,350,0,50,0,0.801017,0,285.949,335.166,45,0,0
4925,0,20.87,45,350,0,50,0,0.884861,0,123.949,333.614,45,0,0
4926,261.71,23.19,50,350,4.85571,350,10.7141,4.67932,168.09,0,330.099,34.4302,4.85571,0
4927,537.62,25.52,70,350,51.1834,350,18.8166,6.77398,364.694,0,25.52,-0,51.1834,0
4928,673.28,27.85,70,350,68.5649,350,1.43508,0.51663,466.598,0,27.85,-0,68.5649,0
4929,762.59,29.77,100,350,78.9478,350,21.0522,7.57879,527.443,0,29.77,-0,78.9478,0
4930,797.89,31.69,100,350,81.7773,350,18.2227,6.56016,543.959,0,31.69,-0,81.7773,0
4931,810.82,33.62,100,350,81.8711,350,18.1289,6.52641,544.418,0,33.62,-0,81.8711,0
4932,823,34.29,90,350,82.6722,350,7.32777,2.638,549.088,0,34.29,-0,82.6722,0
4933,835.7,34.96,80,350,84.7283,350,0,0,561.124,17.0219,325.748,0,80,4.7283
4934,833.44,35.63,47,350,85.9385,350,0,0,568.195,157.2,344.584,0,47,38.9385
4935,797.67,35.29,53,350,83.1258,350,0,0,551.706,265.653,345.139,0,53,30.1258
4936,752.47,34.95,79,350,77.9722,350,0,0.00802866,521.478,261.953,343.49,1.0278,77.9722,0
4937,659.84,34.61,50,350,65.3813,350,0,0,447.602,317.326,343.246,0,50,15.3813
4938,485.72,32.12,20,350,42.2501,350,0,0,311.966,397.426,343.495,0,20,22.2501
4939,131.9,29.63,0,350,2.16678,350,0,0,76.84,405.227,342.524,0,1.33227e-15,2.16678
4940,0,27.14,0,350,0,50,0,0,0,405.227,341.423,-0,0,0
4941,0,27.03,0,350,0,50,0,0,0,405.227,340.325,-0,0,0
4942,0,26.92,0,350,0,50,0,0,0,405.227,339.231,-0,0,0
4943,0,26.81,0,350,0,50,0,0,0,405.227,338.14,-0,0,0
4944,0,25.92,0,350,0,50,0,0,0,405.227,338.14,0,0,0
4945,0,25.04,0,350,0,50,0,0,0,405.227,337.047,-0,0,0
4946,0,24.15,0,350,0,50,0,0,0,405.227,335.955,-0,0,0
4947,0,23.39,0,350,0,50,0,0,0,405.227,334.864,-0,0,0
4948,0,22.62,45,350,0,50,0,0.876222,0,243.227,333.774,45,0,0
4949,0,21.86,45,350,0,50,0,0.973961,0,81.2268,331.964,45,0,0
4950,280.44,24.36,50,350,6.9475,350,20.4895,8.00762,180.288,0,326.68,22.563,6.9475,0
4951,546.88,26.87,70,350,52.3019,350,17.6981,6.37132,371.165,0,26.87,-0,52.3019,0
4952,660.23,29.38,70,350,67.0528,350,2.9472,1.06099,457.614,0,29.38,-0,67.0528,0
4953,748.29,31.34,100,350,77.2622,350,22.7378,8.1856,517.437,0,31.34,-0,77.2622,0
4954,783.32,33.31,100,350,80.0562,350,19.9438,7.17978,533.74,0,33.31,-0,80.0562,0
4955,796.51,35.28,100,350,80.1854,350,19.8146,7.13325,534.403,0,35.28,-0,80.1854,0
4956,808.22,36.18,90,350,80.9337,350,9.06633,3.26388,538.772,0,36.18,-0,80.9337,0
4957,805.87,37.09,80,350,81.2642,350,0,0,540.683,4.55123,275.603,0,80,1.26423
4958,803.93,38,47,350,82.4795,350,0,0,547.783,132.277,344.155,0,47,35.4795
4959,783.62,37.57,53,350,81.4674,350,0,0,541.868,234.76,344.848,0,53,28.4674
4960,740.08,37.13,79,350,76.5373,350,0,0.0206913,512.959,225.894,342.999,2.46273,76.5373,0
4961,669.2,36.7,50,350,66.5182,350,0,0,454.183,285.36,342.934,0,50,16.5182
4962,493.52,33.92,20,350,43.1678,350,0,0,317.272,368.764,343.341,0,20,23.1678
4963,182.29,31.14,0,350,7.20675,350,0,0,106.352,394.708,342.658,0,-1.77636e-15,7.20675
4964,0,28.36,0,350,0,50,0,0,0,394.708,341.532,-0,0,0
4965,0,27.7,0,350,0,50,0,0,0,394.708,340.407,-0,0,0
4966,0,27.04,0,350,0,50,0,0,0,394.708,339.284,-0,0,0
4967,0,26.38,0,350,0,50,0,0,0,394.708,338.163,-0,0,0
4968,0,24.99,0,350,0,50,0,0,0,394.708,338.163,0,0,0
4969,0,23.61,0,350,0,50,0,0,0,394.708,337.035,-0,0,0
4970,0,22.22,0,350,0,50,0,0,0,394.708,335.907,-0,0,0
4971,0,21.91,0,350,0,50,0,0,0,394.708,334.782,-0,0,0
4972,0,21.59,45,350,0,50,0,0.882384,0,232.708,333.66,45,0,0
4973,0,21.28,45,350,0,50,0,0.984666,0,70.708,331.765,45,0,0
4974,270.59,24.38,50,350,5.89345,350,24.4654,9.37993,174.124,1.45519e-14,325.715,19.6411,5.89345,0
4975,556.28,27.48,70,350,53.4225,350,16.5775,5.96791,377.742,1.45519e-14,27.48,-0,53.4225,0
4976,670.23,30.58,70,350,68.2473,350,1.75268,0.630967,464.605,1.45519e-14,30.58,-0,68.2473,0
4977,748.56,32.72,100,350,77.2768,350,22.7232,8.18036,517.5,1.45519e-14,32.72,-0,77.2768,0
4978,783.45,34.86,100,350,80.0241,350,19.9759,7.19133,533.526,1.45519e-14,34.86,-0,80.0241,0
4979,810.9,37,100,350,81.7607,350,18.2393,6.56614,543.621,1.45519e-14,37,-0,81.7607,0
4980,808.23,37.89,90,350,80.8601,350,9.13989,3.29036,538.299,1.45519e-14,37.89,-0,80.8601,0
4981,820.83,38.78,80,350,82.9076,350,0,0,550.278,10.4675,312.832,0,80,2.90765
4982,817.71,39.67,47,350,84.0352,350,0,0,556.857,143.794,344.287,0,47,37.0352
4983,796.83,39.09,53,350,83.0105,350,0,0,550.871,251.832,345.013,0,53,30.0105
4984,726.11,38.52,79,350,74.9073,350,0,0.0329284,503.341,237.098,343.295,4.09269,74.9073,0
4985,634.4,37.94,50,350,62.5406,350,0,0,430.79,282.244,342.834,0,50,12.5406
4986,447.59,34.87,20,350,38.1906,350,0,0,288.023,347.73,342.926,0,20,18.1906
4987,110.52,31.8,0,350,0.0936032,350,0,0,64.5778,348.067,341.669,0,-4.01068e-15,0.0936032
4988,0,28.73,0,350,0,50,0,0,0,348.067,340.398,-0,0,0
4989,0,27.56,0,350,0,50,0,0,0,348.067,339.127,-0,0,0
4990,0,26.39,0,350,0,50,0,0,0,348.067,337.857,-0,0,0
4991,0,25.22,0,350,0,50,0,0,0,348.067,336.587,-0,0,0
4992,0,24.52,0,350,0,50,0,0,0,348.067,336.587,0,0,0
4993,0,23.82,0,350,0,50,0,0,0,348.067,335.316,-0,0,0
4994,0,23.12,0,350,0,50,0,0,0,348.067,334.048,-0,0,0
4995,0,22.84,0,350,0,50,0,0,0,348.067,332.784,-0,0,0
4996,0,22.56,45,350,0,50,0,0.99771,0,186.067,331.524,45,0,0
4997,0,22.28,45,350,0,50,0,1.12415,0,24.0674,329.182,45,0,0
4998,267.89,25.06,50,350,5.6281,350,37.6865,13.87,172.559,3.63798e-14,312.243,6.6854,5.6281,0
4999,523.47,27.84,70,350,49.6566,350,20.3434,7.32364,355.654,3.63798e-14,27.84,-0,49.6566,0
5000,670.67,30.63,70,350,68.3039,350,1.69613,0.610608,464.969,3.63798e-14,30.63,-0,68.3039,0
5001,760.58,32.6,100,350,78.6624,350,21.3376,7.68155,525.675,3.63798e-14,32.6,-0,78.6624,0
5002,782.38,34.57,100,350,79.8367,350,20.1633,7.25879,532.48,3.63798e-14,34.57,-0,79.8367,0
5003,810.98,36.54,100,350,81.6811,350,18.3189,6.59481,543.216,3.63798e-14,36.54,-0,81.6811,0
5004,808.27,37.51,90,350,80.7707,350,9.2293,3.32255,537.821,3.63798e-14,37.51,-0,80.7707,0
5005,820.92,38.48,80,350,82.8331,350,0,0,549.874,10.199,311.937,0,80,2.83307
5006,803.04,39.46,47,350,82.2739,350,0,0,546.541,137.185,344.019,0,47,35.2739
5007,782.86,38.78,53,350,81.3376,350,0,0,541.074,239.2,344.754,0,53,28.3376
5008,712.16,38.11,79,350,73.2664,350,0,0.0485444,493.734,218.56,342.944,5.73359,73.2664,0
5009,599.4,37.43,50,350,58.5242,350,0,0,407.242,249.247,342.078,0,50,8.52422
5010,408.79,34.44,20,350,33.9776,350,0,0,263.318,299.566,341.951,0,20,13.9776
5011,98.76,31.44,0,350,0,350,0,0,57.7973,299.566,340.487,-0,0,0
5012,0,28.45,0,350,0,50,0,0,0,299.566,339.015,-0,0,0
5013,0,27.34,0,350,0,50,0,0,0,299.566,337.545,-0,0,0
5014,0,26.23,0,350,0,50,0,0,0,299.566,336.077,-0,0,0
5015,0,25.12,0,350,0,50,0,0,0,299.566,334.61,-0,0,0
5016,0,24.49,0,350,0,50,0,0,0,299.566,334.61,0,0,0
5017,0,23.85,0,350,0,50,0,0,0,299.566,333.144,-0,0,0
5018,0,23.22,0,350,0,50,0,0,0,299.566,331.682,-0,0,0
5019,0,22.99,0,350,0,50,0,0,0,299.566,330.226,-0,0,0
5020,0,22.77,45,350,0,50,0,1.14608,0,137.566,328.776,45,0,0
5021,0,22.54,45,350,0,50,6.78726,3.56006,0,0,325.648,38.2127,0,0
5022,234.83,25.03,50,350,2.02884,350,47.9712,17.2696,151.419,0,25.03,-0,2.02884,0
5023,523.78,27.53,70,350,49.727,350,20.273,7.29826,356.061,0,27.53,-0,49.727,0
5024,657.55,30.03,70,350,66.763,350,3.237,1.16532,455.93,0,30.03,-0,66.763,0
5025,747.71,32.12,100,350,77.1238,350,22.8762,8.23544,516.638,0,32.12,-0,77.1238,0
5026,782.56,34.22,100,350,79.8035,350,20.1965,7.27076,532.267,0,34.22,-0,79.8035,0
5027,795.59,36.32,100,350,79.8487,350,20.1513,7.25448,532.434,0,36.32,-0,79.8487,0
5028,808.35,37.27,90,350,80.6939,350,9.30608,3.35019,537.346,0,37.27,-0,80.6939,0
5029,819.98,38.22,80,350,82.6467,350,0,0,548.757,9.528,309.57,0,80,2.64667
5030,803.26,39.18,47,350,82.2444,350,0,0,546.346,136.408,344.004,0,47,35.2444
5031,768.9,38.63,53,350,79.6716,350,0,0,531.28,232.425,344.612,0,53,26.6716
5032,699.82,38.09,79,350,71.8212,350,0,0.0624465,485.239,206.582,342.751,7.17878,71.8212,0
5033,600.01,37.54,50,350,58.6347,350,0,0,407.881,237.667,341.881,0,50,8.63473
5034,412.65,34.72,20,350,34.4508,350,0,0,266.078,289.69,341.834,0,20,14.4508
5035,86.09,31.89,0,350,0,350,0,0,50.4645,289.69,340.323,-0,0,0
5036,0,29.07,0,350,0,50,0,0,0,289.69,338.805,-0,0,0
5037,0,28.06,0,350,0,50,0,0,0,289.69,337.289,-0,0,0
5038,0,27.04,0,350,0,50,0,0,0,289.69,335.777,-0,0,0
5039,0,26.03,0,350,0,50,0,0,0,289.69,334.266,-0,0,0
5040,0,25.27,0,350,0,50,0,0,0,289.69,334.266,0,0,0
5041,0,24.5,0,350,0,50,0,0,0,289.69,332.755,-0,0,0
5042,0,23.74,0,350,0,50,0,0,0,289.69,331.248,-0,0,0
5043,0,23.48,0,350,0,50,0,0,0,289.69,329.748,-0,0,0
5044,0,23.22,45,350,0,50,0,1.17435,0,127.69,328.253,45,0,0
5045,0,22.96,45,350,0,50,9.53067,4.49955,0,0,324.896,35.4693,0,0
5046,223.74,25.41,50,350,0.83986,350,49.1601,17.6977,144.421,0,25.41,-0,0.83986,0
5047,475.08,27.86,70,350,44.1203,350,25.8797,9.3167,323.137,0,27.86,-0,44.1203,0
5048,644.37,30.31,70,350,65.2179,350,4.78212,1.72156,446.845,0,30.31,-0,65.2179,0
5049,733.33,32.22,100,350,75.4055,350,24.5945,8.85401,506.553,0,32.22,-0,75.4055,0
5050,781.53,34.13,100,350,79.6216,350,20.3784,7.33623,531.214,0,34.13,-0,79.6216,0
5051,795.71,36.04,100,350,79.773,350,20.227,7.28171,532.019,0,36.04,-0,79.773,0
5052,807.4,36.5,90,350,80.4819,350,9.51813,3.42653,536.161,0,36.5,-0,80.4819,0
5053,805.14,36.97,80,350,80.8536,350,0,0,538.324,3.07281,251.081,0,80,0.853559
5054,788.62,37.44,47,350,80.4665,350,0,0,536.033,123.552,344.017,0,47,33.4665
5055,740.58,36.65,53,350,76.2907,350,0,0,511.561,207.399,344.33,0,53,23.2907
5056,661.67,35.87,79,350,67.302,350,0,0.109032,458.842,165.286,342.233,11.698,67.302,0
5057,544.49,35.08,50,350,52.2176,350,0,0,370.347,173.27,340.092,0,50,2.21764
5058,353.22,32.41,20,350,27.942,350,0,0,227.999,201.861,339.337,0,20,7.94197
5059,36.15,29.74,0,350,0,50,0,0,21.226,201.861,337.174,-0,0,0
5060,0,27.07,0,350,0,50,0,0,0,201.861,335.009,-0,0,0
5061,0,26.7,0,350,0,50,0,0,0,201.861,332.856,-0,0,0
5062,0,26.33,0,350,0,50,0,0,0,201.861,330.715,-0,0,0
5063,0,25.96,0,350,0,50,0,0,0,201.861,328.587,-0,0,0
5064,0,25.42,0,350,0,50,0,0,0,201.861,328.587,0,0,0
5065,0,24.89,0,350,0,50,0,0,0,201.861,326.466,-0,0,0
5066,0,24.35,0,350,0,50,0,0,0,201.861,324.356,-0,0,0
5067,0,23.74,0,350,0,50,0,0,0,201.861,322.257,-0,0,0
5068,0,23.13,45,350,0,50,0,1.61095,0,39.8607,320.168,45,0,0
5069,0,22.52,45,350,0,50,33.9276,12.7463,0,0,309.931,11.0724,0,0
5070,314.47,24.75,50,350,10.8552,350,39.1448,14.0921,203.206,0,24.75,-0,10.8552,0
5071,524.49,26.98,70,350,49.8801,350,20.1199,7.24315,356.949,0,26.98,-0,49.8801,0
5072,658.47,29.21,70,350,66.8913,350,3.10866,1.11912,456.675,0,29.21,-0,66.8913,0
5073,776.48,31.1,100,350,80.4535,350,19.5465,7.03673,536.191,0,31.1,-0,80.4535,0
5074,841.04,32.99,100,350,86.4436,350,13.5564,4.88032,571.265,0,32.99,-0,86.4436,0
5075,902.57,34.88,100,350,91.844,350,8.15604,2.93617,602.878,0,34.88,-0,91.844,0
5076,915.93,35.83,90,350,92.6493,350,0,0,607.575,9.53735,309.295,0,90,2.64926
5077,897.69,36.77,80,350,91.2989,350,0,0,599.619,50.2133,333.869,0,80,11.2989
5078,863.56,37.72,47,350,89.08,350,0,0,586.562,201.701,343.83,0,47,42.08
5079,813.01,36.96,53,350,84.7893,350,0,0,561.417,316.143,344.682,0,53,31.7893
5080,752.89,33.62,79,350,78.0745,350,0,0.00745092,522.16,312.811,343.291,0.92548,78.0745,0
5081,635.52,32.42,50,350,62.7897,350,0,0,432.512,358.854,342.923,0,50,12.7897
5082,477.16,31.22,20,350,41.6214,350,0,0,308.335,436.691,343.171,0,20,21.6214
5083,0,30.02,0,350,0,50,0,0,0,436.691,342.156,-0,0,0
5084,0,28.82,0,350,0,50,0,0,0,436.691,341.141,-0,0,0
5085,0,27.62,0,350,0,50,0,0,0,436.691,340.125,-0,0,0
5086,0,26.42,0,350,0,50,0,0,0,436.691,339.108,-0,0,0
5087,0,25.21,0,350,0,50,0,0,0,436.691,338.091,-0,0,0
5088,0,24.01,0,350,0,50,0,0,0,436.691,338.091,0,0,0
5089,0,22.81,0,350,0,50,0,0,0,436.691,337.069,-0,0,0
5090,0,21.61,0,350,0,50,0,0,0,436.691,336.047,-0,0,0
5091,0,20.41,0,350,0,50,0,0,0,436.691,335.024,-0,0,0
5092,0,19.21,45,350,0,50,0,0.863941,0,274.691,334.001,45,0,0
5093,0,18,45,350,0,50,0,0.951677,0,112.691,332.376,45,0,0
5094,47.17,16.8,50,350,0,135.714,18.6969,7.54036,30.5145,0,328.45,31.3031,0,0
5095,3.09,15.6,70,350,0,50,70,25.2,2.10417,0,15.6,-0,0,0
5096,19.54,21.19,70,350,0,50,70,25.2,13.5533,0,21.19,-0,0,0
5097,1.48,22.15,100,350,0,50,100,36,1.02166,0,22.15,-0,0,0
5098,55.58,23.11,100,350,0,135.714,100,36,37.7244,0,23.11,-0,0,0
5099,64.47,24.07,100,350,0,221.429,100,36,43.0192,0,24.07,-0,0,0
5100,245.45,25.38,90,350,11.2528,350,78.7472,28.349,162.634,0,25.38,-0,11.2528,0
5101,525.08,26.68,80,350,48.7415,350,31.2585,11.2531,350.373,0,26.68,-0,48.7415,0
5102,502.98,27.99,47,350,47.2212,350,0,0,341.393,0.796276,143.703,0,47,0.221188
5103,789.45,27.55,53,350,81.9044,350,0,0,544.965,104.852,344.147,0,53,28.9044
5104,731.84,27.12,79,350,75.5371,350,0,0.0419217,507.616,92.3855,339.912,3.46292,75.5371,0
5105,651.35,26.68,50,350,64.6161,350,0,0,443.544,145.004,340.5,0,50,14.6161
5106,493.2,25.41,20,350,43.3933,350,0,0,319.054,229.219,342.029,0,20,23.3933
